driver,interval_id,start_time,end_time,interval_time,distance
rice30,992007,2015-04-14T10:41:12Z,2015-04-14T11:11:12Z,30,9.228
rice30,992008,2015-04-14T11:11:12Z,2015-04-14T11:28:34Z,17,21.442
rice30,992009,2015-04-14T11:49:14Z,2015-04-14T12:19:14Z,30,29.19
rice30,992010,2015-04-14T12:19:14Z,2015-04-14T12:49:14Z,30,28.52
rice30,992011,2015-04-14T12:49:14Z,2015-04-14T13:19:14Z,30,20.722
rice30,992012,2015-04-14T13:19:14Z,2015-04-14T13:49:14Z,30,17.222
rice30,992013,2015-04-14T13:49:14Z,2015-04-14T14:19:14Z,30,25.167
rice30,992014,2015-04-14T14:19:14Z,2015-04-14T14:49:14Z,30,27.849
rice30,992015,2015-04-14T14:49:14Z,2015-04-14T15:19:14Z,30,24.335
rice30,992016,2015-04-14T15:19:14Z,2015-04-14T15:49:14Z,30,11.67
rice30,992017,2015-04-14T15:49:14Z,2015-04-14T16:18:16Z,29,25.77
rice30,992018,2015-04-14T17:44:00Z,2015-04-14T18:14:00Z,30,15.74
rice30,992019,2015-04-14T18:14:00Z,2015-04-14T18:44:00Z,30,27.173
rice30,992020,2015-04-14T18:44:00Z,2015-04-14T19:14:00Z,30,35.454
rice30,992021,2015-04-14T19:14:00Z,2015-04-14T19:44:00Z,30,7.904
rice30,992022,2015-04-14T19:44:00Z,2015-04-14T20:14:00Z,30,28.574
rice30,992023,2015-04-14T20:14:00Z,2015-04-14T20:44:00Z,30,31.096
rice30,992024,2015-04-14T20:44:00Z,2015-04-14T21:14:00Z,30,27.392
rice30,992025,2015-04-14T21:14:00Z,2015-04-14T21:27:28Z,13,20.337
rice30,992026,2015-04-15T10:38:08Z,2015-04-15T11:08:08Z,30,5.513
rice30,992027,2015-04-15T11:08:08Z,2015-04-15T11:38:08Z,30,5.706
rice30,992028,2015-04-15T11:38:08Z,2015-04-15T12:08:08Z,30,19.766
rice30,992029,2015-04-15T12:08:08Z,2015-04-15T12:38:08Z,30,20.426
rice30,992030,2015-04-15T12:38:08Z,2015-04-15T13:07:52Z,29,24.366
rice30,992031,2015-04-15T13:32:46Z,2015-04-15T14:02:46Z,30,14.273
rice30,992032,2015-04-15T14:02:46Z,2015-04-15T14:32:46Z,30,34.332
rice30,992033,2015-04-15T14:32:46Z,2015-04-15T15:02:46Z,30,0.987
rice30,992034,2015-04-15T15:02:46Z,2015-04-15T15:32:46Z,30,26.228
rice30,992035,2015-04-15T15:32:46Z,2015-04-15T15:34:00Z,1,0.726
rice30,992036,2015-04-15T15:55:04Z,2015-04-15T16:25:04Z,30,1.525
rice30,992037,2015-04-15T16:25:04Z,2015-04-15T16:55:04Z,30,26.8
rice30,992038,2015-04-15T16:55:04Z,2015-04-15T17:25:04Z,30,11.871
rice30,992039,2015-04-15T17:25:04Z,2015-04-15T17:55:04Z,30,26.725
rice30,992040,2015-04-15T17:55:04Z,2015-04-15T18:25:04Z,30,12.838
rice30,992041,2015-04-15T18:25:04Z,2015-04-15T18:40:06Z,15,14.734
rice30,992042,2015-04-15T22:08:18Z,2015-04-15T22:38:18Z,30,17.995
rice30,992043,2015-04-15T22:38:18Z,2015-04-15T23:08:18Z,30,24.852
rice30,992044,2015-04-15T23:08:18Z,2015-04-15T23:38:18Z,30,27.637
rice30,992045,2015-04-15T23:38:18Z,2015-04-16T00:08:18Z,30,26.139
rice30,992046,2015-04-16T00:08:18Z,2015-04-16T00:17:26Z,9,10.5
rice30,992047,2015-04-16T10:30:28Z,2015-04-16T11:00:28Z,30,18.769
rice30,992048,2015-04-16T11:00:28Z,2015-04-16T11:30:28Z,30,27.739
rice30,992049,2015-04-16T11:30:28Z,2015-04-16T12:00:28Z,30,34.954
rice30,992050,2015-04-16T12:00:28Z,2015-04-16T12:30:28Z,30,10.486
rice30,992051,2015-04-16T12:30:28Z,2015-04-16T13:00:28Z,30,25.379
rice30,992052,2015-04-16T13:00:28Z,2015-04-16T13:27:48Z,27,9.305
rice30,992053,2015-04-16T14:04:44Z,2015-04-16T14:17:54Z,13,8.941
rice30,992054,2015-04-18T10:04:12Z,2015-04-18T10:13:56Z,9,5.833
rice30,992055,2015-04-18T10:36:28Z,2015-04-18T11:06:28Z,30,25.469
rice30,992056,2015-04-18T11:06:28Z,2015-04-18T11:36:28Z,30,29.589
rice30,992057,2015-04-18T11:36:28Z,2015-04-18T12:03:04Z,26,23.636
rice30,992058,2015-04-18T12:55:52Z,2015-04-18T13:25:52Z,30,13.209
rice30,992059,2015-04-18T13:25:52Z,2015-04-18T13:55:52Z,30,29.392
rice30,992060,2015-04-18T13:55:52Z,2015-04-18T14:25:52Z,30,29.153
rice30,992061,2015-04-18T14:25:52Z,2015-04-18T14:41:42Z,15,16.192
rice30,992062,2015-04-18T15:05:14Z,2015-04-18T15:35:14Z,30,8.491
rice30,992063,2015-04-18T15:35:14Z,2015-04-18T16:05:14Z,30,9.367
rice30,992064,2015-04-18T16:05:14Z,2015-04-18T16:19:12Z,13,13.294
rice30,992065,2015-04-21T10:59:32Z,2015-04-21T11:29:32Z,30,17.251
rice30,992066,2015-04-21T11:29:32Z,2015-04-21T11:59:32Z,30,24.811
rice30,992067,2015-04-21T11:59:32Z,2015-04-21T12:29:32Z,30,7.571
rice30,992068,2015-04-21T12:29:32Z,2015-04-21T12:59:32Z,30,6.926
rice30,992069,2015-04-21T12:59:32Z,2015-04-21T13:29:32Z,30,16.726
rice30,992070,2015-04-21T13:29:32Z,2015-04-21T13:32:22Z,2,0.705
rice30,992071,2015-04-21T14:05:44Z,2015-04-21T14:35:44Z,30,19.619
rice30,992072,2015-04-21T14:35:44Z,2015-04-21T15:05:44Z,30,23.425
rice30,992073,2015-04-21T15:05:44Z,2015-04-21T15:12:48Z,7,2.774
rice30,992074,2015-04-21T16:41:58Z,2015-04-21T17:11:58Z,30,19.5
rice30,992075,2015-04-21T17:11:58Z,2015-04-21T17:41:58Z,30,29.286
rice30,992076,2015-04-21T17:41:58Z,2015-04-21T18:12:26Z,30,34.702
rice30,992077,2015-04-21T18:42:02Z,2015-04-21T19:12:02Z,30,17.635
rice30,992078,2015-04-21T19:12:02Z,2015-04-21T19:42:02Z,30,25.078
rice30,992079,2015-04-21T19:42:02Z,2015-04-21T20:12:02Z,30,19.911
rice30,992080,2015-04-21T20:12:02Z,2015-04-21T20:42:02Z,30,29.459
rice30,992081,2015-04-21T20:42:02Z,2015-04-21T21:12:02Z,30,18.156
rice30,992082,2015-04-21T21:12:02Z,2015-04-21T21:42:02Z,30,31.641
rice30,992083,2015-04-21T21:42:02Z,2015-04-21T21:54:10Z,12,7.425
rice30,992084,2015-04-21T22:49:22Z,2015-04-21T22:54:06Z,4,0.789
rice30,992085,2015-04-22T08:56:14Z,2015-04-22T09:26:14Z,30,0.956
rice30,992086,2015-04-22T09:26:14Z,2015-04-22T09:56:14Z,30,4.097
rice30,992087,2015-04-22T09:56:14Z,2015-04-22T10:00:52Z,4,0.289
rice30,992088,2015-04-22T10:34:18Z,2015-04-22T11:04:18Z,30,25.834
rice30,992089,2015-04-22T11:04:18Z,2015-04-22T11:34:18Z,30,24.295
rice30,992090,2015-04-22T11:34:18Z,2015-04-22T12:04:18Z,30,25.547
rice30,992091,2015-04-22T12:04:18Z,2015-04-22T12:34:18Z,30,25.843
rice30,992092,2015-04-22T12:34:18Z,2015-04-22T13:04:18Z,30,28.239
rice30,992093,2015-04-22T13:04:18Z,2015-04-22T13:34:18Z,30,11.879
rice30,992094,2015-04-22T13:34:18Z,2015-04-22T14:04:18Z,30,26.981
rice30,992095,2015-04-22T14:04:18Z,2015-04-22T14:34:18Z,30,26.777
rice30,992096,2015-04-22T14:34:18Z,2015-04-22T15:04:18Z,30,29.985
rice30,992097,2015-04-22T15:04:18Z,2015-04-22T15:34:18Z,30,26.44
rice30,992098,2015-04-22T15:34:18Z,2015-04-22T16:04:18Z,30,12.853
rice30,992099,2015-04-22T16:04:18Z,2015-04-22T16:34:18Z,30,5.311
rice30,992100,2015-04-22T16:34:18Z,2015-04-22T17:04:12Z,29,3.876
rice30,992129,2015-04-24T11:12:18Z,2015-04-24T11:42:18Z,30,6.872
rice30,992130,2015-04-24T11:42:18Z,2015-04-24T12:12:18Z,30,0.578
rice30,992131,2015-04-24T12:12:18Z,2015-04-24T12:42:18Z,30,9.131
rice30,992132,2015-04-24T12:42:18Z,2015-04-24T13:12:16Z,29,11.231
rice30,992133,2015-04-24T13:37:16Z,2015-04-24T14:07:16Z,30,12.087
rice30,992134,2015-04-24T14:07:16Z,2015-04-24T14:37:16Z,30,9.814
rice30,992135,2015-04-24T14:37:16Z,2015-04-24T14:46:36Z,9,2.527
rice30,992136,2015-04-24T15:49:34Z,2015-04-24T16:19:34Z,30,16.639
rice30,992137,2015-04-24T16:19:34Z,2015-04-24T16:49:34Z,30,12.623
rice30,992138,2015-04-24T16:49:34Z,2015-04-24T17:19:34Z,30,27.509
rice30,992139,2015-04-24T17:19:34Z,2015-04-24T17:49:34Z,30,28.323
rice30,992140,2015-04-24T17:49:34Z,2015-04-24T18:19:34Z,30,27.413
rice30,992141,2015-04-24T18:19:34Z,2015-04-24T18:49:34Z,30,25.744
rice30,992142,2015-04-24T18:49:34Z,2015-04-24T19:19:34Z,30,17.663
rice30,992143,2015-04-24T19:19:34Z,2015-04-24T19:49:34Z,30,12.967
rice30,992144,2015-04-24T19:49:34Z,2015-04-24T20:04:22Z,14,0.095
rice30,992145,2015-04-24T20:34:12Z,2015-04-24T21:04:12Z,30,16.627
rice30,992146,2015-04-24T21:04:12Z,2015-04-24T21:34:12Z,30,29.294
rice30,992147,2015-04-24T21:34:12Z,2015-04-24T22:04:12Z,30,25.819
rice30,992148,2015-04-24T22:04:12Z,2015-04-24T22:20:02Z,15,4.387
rice30,992149,2015-04-24T22:49:36Z,2015-04-24T23:19:36Z,30,23.187
rice30,992150,2015-04-24T23:19:36Z,2015-04-24T23:49:36Z,30,29.815
rice30,992151,2015-04-24T23:49:36Z,2015-04-25T00:19:36Z,30,27.417
rice30,992152,2015-04-25T00:19:36Z,2015-04-25T00:49:36Z,30,27.974
rice30,992153,2015-04-25T00:49:36Z,2015-04-25T00:57:32Z,7,5.923
rice30,992154,2015-04-25T11:04:12Z,2015-04-25T11:34:12Z,30,27.538
rice30,992155,2015-04-25T11:34:12Z,2015-04-25T12:04:12Z,30,7.239
rice30,992156,2015-04-25T12:04:12Z,2015-04-25T12:34:12Z,30,7.39
rice30,992157,2015-04-25T12:34:12Z,2015-04-25T13:04:12Z,30,27.291
rice30,992158,2015-04-25T13:04:12Z,2015-04-25T13:17:42Z,13,8.643
rice30,992159,2015-04-25T13:41:34Z,2015-04-25T14:11:34Z,30,12.579
rice30,992160,2015-04-25T14:11:34Z,2015-04-25T14:41:34Z,30,19.906
rice30,992161,2015-04-25T14:41:34Z,2015-04-25T15:11:34Z,30,2.461
rice30,992162,2015-04-25T15:11:34Z,2015-04-25T15:41:34Z,30,19.638
rice30,992163,2015-04-25T15:41:34Z,2015-04-25T16:11:34Z,30,10.775
rice30,992164,2015-04-25T16:11:34Z,2015-04-25T16:15:46Z,4,5.517
rice30,992165,2015-04-28T11:18:42Z,2015-04-28T11:48:42Z,30,5.924
rice30,992166,2015-04-28T11:48:42Z,2015-04-28T12:18:42Z,30,7.334
rice30,992167,2015-04-28T12:18:42Z,2015-04-28T12:48:42Z,30,11.707
rice30,992168,2015-04-28T12:48:42Z,2015-04-28T13:18:42Z,30,23.052
rice30,992169,2015-04-28T13:18:42Z,2015-04-28T13:37:54Z,19,17.34
rice30,992170,2015-04-28T15:23:10Z,2015-04-28T15:53:10Z,30,15.09
rice30,992171,2015-04-28T15:53:10Z,2015-04-28T16:23:10Z,30,26.933
rice30,992172,2015-04-28T16:23:10Z,2015-04-28T16:53:10Z,30,15.071
rice30,992173,2015-04-28T16:53:10Z,2015-04-28T17:23:10Z,30,19.977
rice30,992174,2015-04-28T17:23:10Z,2015-04-28T17:53:10Z,30,6.851
rice30,992175,2015-04-28T17:53:10Z,2015-04-28T18:22:48Z,29,27.604
rice30,992176,2015-04-29T07:34:54Z,2015-04-29T08:04:54Z,30,24.781
rice30,992177,2015-04-29T08:04:54Z,2015-04-29T08:14:02Z,9,1.953
rice30,992178,2015-04-29T09:08:44Z,2015-04-29T09:38:44Z,30,14.427
rice30,992179,2015-04-29T09:38:44Z,2015-04-29T10:08:44Z,30,26.807
rice30,992180,2015-04-29T10:08:44Z,2015-04-29T10:38:44Z,30,23.861
rice30,992181,2015-04-29T10:38:44Z,2015-04-29T11:08:44Z,30,14.339
rice30,992182,2015-04-29T11:08:44Z,2015-04-29T11:38:44Z,30,24.488
rice30,992183,2015-04-29T11:38:44Z,2015-04-29T12:03:30Z,24,12.284
rice30,992184,2015-04-29T13:01:34Z,2015-04-29T13:31:34Z,30,16.57
rice30,992185,2015-04-29T13:31:34Z,2015-04-29T14:01:34Z,30,21.635
rice30,992186,2015-04-29T14:01:34Z,2015-04-29T14:31:34Z,30,31.059
rice30,992187,2015-04-29T14:31:34Z,2015-04-29T15:01:34Z,30,24.45
rice30,992188,2015-04-29T15:01:34Z,2015-04-29T15:31:34Z,30,28.388
rice30,992189,2015-04-29T15:31:34Z,2015-04-29T15:33:10Z,1,1.708
rice30,992190,2015-04-29T15:55:46Z,2015-04-29T16:25:46Z,30,8.916
rice30,992191,2015-04-29T16:25:46Z,2015-04-29T16:55:46Z,30,23.849
rice30,992192,2015-04-29T16:55:46Z,2015-04-29T17:25:46Z,30,33.428
rice30,992193,2015-04-29T17:25:46Z,2015-04-29T17:55:46Z,30,24.366
rice30,992194,2015-04-29T17:55:46Z,2015-04-29T18:25:46Z,30,34.709
rice30,992195,2015-04-29T18:25:46Z,2015-04-29T18:55:46Z,30,21.091
rice30,992196,2015-04-29T18:55:46Z,2015-04-29T19:25:46Z,30,4.147
rice30,992197,2015-04-29T19:25:46Z,2015-04-29T19:55:46Z,30,5.447
rice30,992198,2015-04-29T19:55:46Z,2015-04-29T20:04:12Z,8,0.039
rice30,992219,2015-05-01T08:49:36Z,2015-05-01T09:19:36Z,30,26.264
rice30,992220,2015-05-01T09:19:36Z,2015-05-01T09:49:36Z,30,25.588
rice30,992221,2015-05-01T09:49:36Z,2015-05-01T10:19:36Z,30,29.701
rice30,992222,2015-05-01T10:19:36Z,2015-05-01T10:49:36Z,30,29.109
rice30,992223,2015-05-01T10:49:36Z,2015-05-01T11:19:36Z,30,7.637
rice30,992224,2015-05-01T11:19:36Z,2015-05-01T11:31:50Z,12,6.492
rice30,992225,2015-05-02T11:30:52Z,2015-05-02T12:00:52Z,30,5.568
rice30,992226,2015-05-02T12:00:52Z,2015-05-02T12:16:48Z,15,11.839
rice30,992227,2015-05-02T12:39:30Z,2015-05-02T13:09:30Z,30,16.718
rice30,992228,2015-05-02T13:09:30Z,2015-05-02T13:39:30Z,30,29.499
rice30,992229,2015-05-02T13:39:30Z,2015-05-02T14:09:30Z,30,29.142
rice30,992230,2015-05-02T14:09:30Z,2015-05-02T14:32:06Z,22,20.464
rice30,992231,2015-05-02T14:55:58Z,2015-05-02T15:25:58Z,30,13.176
rice30,992232,2015-05-02T15:25:58Z,2015-05-02T15:55:58Z,30,26.18
rice30,992233,2015-05-02T15:55:58Z,2015-05-02T16:25:58Z,30,27.88
rice30,992234,2015-05-02T16:25:58Z,2015-05-02T16:55:58Z,30,26.673
rice30,992235,2015-05-02T16:55:58Z,2015-05-02T17:25:58Z,30,14.332
rice30,992236,2015-05-02T17:25:58Z,2015-05-02T17:27:44Z,1,2.678
smiv,1142187,2015-07-28T08:13:10Z,2015-07-28T08:43:10Z,30,1.514
smiv,1142188,2015-07-28T08:43:10Z,2015-07-28T09:05:10Z,22,1.287
smiv,1142189,2015-07-28T09:25:48Z,2015-07-28T09:27:10Z,1,0.416
smiv,1142190,2015-07-28T09:47:26Z,2015-07-28T10:17:26Z,30,8.917
smiv,1142191,2015-07-28T10:17:26Z,2015-07-28T10:47:26Z,30,25.122
smiv,1142192,2015-07-28T10:47:26Z,2015-07-28T10:58:22Z,10,12.105
smiv,1142193,2015-07-28T11:31:20Z,2015-07-28T12:01:20Z,30,8.035
smiv,1142194,2015-07-28T12:01:20Z,2015-07-28T12:31:20Z,30,8.327
smiv,1142195,2015-07-28T12:31:20Z,2015-07-28T12:47:36Z,16,0.928
smiv,1142196,2015-07-28T13:21:10Z,2015-07-28T13:51:10Z,30,11.017
smiv,1142197,2015-07-28T13:51:10Z,2015-07-28T14:21:10Z,30,24.535
smiv,1142198,2015-07-28T14:21:10Z,2015-07-28T14:50:58Z,29,0.574
smiv,1142199,2015-07-28T15:28:06Z,2015-07-28T15:54:28Z,26,19.79
smiv,1142200,2015-07-29T08:35:00Z,2015-07-29T09:05:00Z,30,15.759
smiv,1142201,2015-07-29T09:05:00Z,2015-07-29T09:16:54Z,11,2.38
smiv,1142202,2015-07-29T09:47:26Z,2015-07-29T10:17:26Z,30,13.019
smiv,1142203,2015-07-29T10:17:26Z,2015-07-29T10:47:26Z,30,16.285
smiv,1142204,2015-07-29T10:47:26Z,2015-07-29T11:17:26Z,30,27.004
smiv,1142205,2015-07-29T11:17:26Z,2015-07-29T11:34:58Z,17,0.522
smiv,1142206,2015-07-29T13:55:34Z,2015-07-29T14:25:34Z,30,8.018
smiv,1142207,2015-07-29T14:25:34Z,2015-07-29T14:26:42Z,1,3.64
smiv,1142208,2015-07-29T15:03:42Z,2015-07-29T15:06:36Z,2,0.177
smiv,1142209,2015-07-29T15:55:54Z,2015-07-29T16:25:54Z,30,13.52
smiv,1142210,2015-07-29T16:25:54Z,2015-07-29T16:55:54Z,30,19.687
smiv,1142211,2015-07-29T16:55:54Z,2015-07-29T17:25:54Z,30,9.894
smiv,1142212,2015-07-29T17:25:54Z,2015-07-29T17:31:00Z,5,2.951
smiv,1142213,2015-07-30T07:23:36Z,2015-07-30T07:53:36Z,30,17.767
smiv,1142214,2015-07-30T07:53:36Z,2015-07-30T08:23:36Z,30,2.35
smiv,1142215,2015-07-30T08:23:36Z,2015-07-30T08:53:36Z,30,13.759
smiv,1142216,2015-07-30T08:53:36Z,2015-07-30T09:23:36Z,30,18.05
smiv,1142217,2015-07-30T09:23:36Z,2015-07-30T09:53:36Z,30,22.518
smiv,1142218,2015-07-30T09:53:36Z,2015-07-30T10:13:18Z,19,1.07
smiv,1142219,2015-07-30T11:48:38Z,2015-07-30T11:52:46Z,4,0.564
smiv,1142220,2015-07-30T12:23:20Z,2015-07-30T12:53:20Z,30,2.07
smiv,1142221,2015-07-30T12:53:20Z,2015-07-30T13:23:20Z,30,16.524
smiv,1142222,2015-07-30T13:23:20Z,2015-07-30T13:53:20Z,30,11.498
smiv,1142223,2015-07-30T13:53:20Z,2015-07-30T14:13:00Z,19,5.604
smiv,1142224,2015-07-30T14:53:14Z,2015-07-30T15:23:14Z,30,26.785
smiv,1142225,2015-07-30T15:23:14Z,2015-07-30T15:34:02Z,10,4.96
smiv,1142226,2015-07-30T15:58:20Z,2015-07-30T16:28:20Z,30,15.078
smiv,1142227,2015-07-30T16:28:20Z,2015-07-30T16:57:24Z,29,17.278
smiv,1142228,2015-07-30T18:08:48Z,2015-07-30T18:38:48Z,30,16.364
smiv,1142229,2015-07-30T18:38:48Z,2015-07-30T19:08:48Z,30,9.321
smiv,1142230,2015-07-30T19:08:48Z,2015-07-30T19:38:48Z,30,7.35
smiv,1142231,2015-07-30T19:38:48Z,2015-07-30T20:08:48Z,30,4.118
smiv,1142232,2015-07-30T20:08:48Z,2015-07-30T20:38:48Z,30,2.57
smiv,1142233,2015-07-30T20:38:48Z,2015-07-30T20:56:32Z,17,0.108
smiv,1142234,2015-08-01T07:13:02Z,2015-08-01T07:43:02Z,30,12.506
smiv,1142235,2015-08-01T07:43:02Z,2015-08-01T08:13:02Z,30,7.457
smiv,1142236,2015-08-01T08:13:02Z,2015-08-01T08:43:02Z,30,8.212
smiv,1142237,2015-08-01T08:43:02Z,2015-08-01T09:07:38Z,24,23.377
smiv,1142238,2015-08-01T09:50:40Z,2015-08-01T10:20:40Z,30,7.018
smiv,1142239,2015-08-01T10:20:40Z,2015-08-01T10:36:24Z,15,21.109
smiv,1142240,2015-08-01T11:23:10Z,2015-08-01T11:38:00Z,14,10.19
smiv,1142241,2015-08-01T12:01:14Z,2015-08-01T12:16:22Z,15,3.432
smiv,1142242,2015-08-01T13:26:24Z,2015-08-01T13:29:18Z,2,0.756
smiv,1142243,2015-08-01T13:51:08Z,2015-08-01T14:21:08Z,30,14.929
smiv,1142244,2015-08-01T14:21:08Z,2015-08-01T14:45:42Z,24,25.235
smiv,1142245,2015-08-01T15:32:48Z,2015-08-01T16:02:48Z,30,12.257
smiv,1142246,2015-08-01T16:02:48Z,2015-08-01T16:32:48Z,30,24.44
smiv,1142247,2015-08-01T16:32:48Z,2015-08-01T16:39:10Z,6,4.133
smiv,1142248,2015-08-01T17:18:44Z,2015-08-01T17:48:44Z,30,0.746
smiv,1142249,2015-08-01T17:48:44Z,2015-08-01T18:18:44Z,30,21.531
smiv,1142250,2015-08-01T18:18:44Z,2015-08-01T18:48:44Z,30,23.693
smiv,1142251,2015-08-01T18:48:44Z,2015-08-01T19:18:44Z,30,8.645
smiv,1142252,2015-08-01T19:18:44Z,2015-08-01T19:48:44Z,30,5.325
smiv,1142253,2015-08-01T19:48:44Z,2015-08-01T20:18:44Z,30,15.89
smiv,1142254,2015-08-01T20:18:44Z,2015-08-01T20:22:36Z,3,2.355
smiv,1142255,2015-08-04T07:24:42Z,2015-08-04T07:54:42Z,30,15.016
smiv,1142256,2015-08-04T07:54:42Z,2015-08-04T08:24:42Z,30,6.003
smiv,1142257,2015-08-04T08:24:42Z,2015-08-04T08:29:32Z,4,0.406
smiv,1142258,2015-08-04T09:02:18Z,2015-08-04T09:32:18Z,30,12.703
smiv,1142259,2015-08-04T09:32:18Z,2015-08-04T09:54:52Z,22,8.316
smiv,1142260,2015-08-04T12:47:32Z,2015-08-04T13:17:32Z,30,21.268
smiv,1142261,2015-08-04T13:17:32Z,2015-08-04T13:47:32Z,30,24.702
smiv,1142262,2015-08-04T13:47:32Z,2015-08-04T13:53:48Z,6,3.963
smiv,1142263,2015-08-04T14:16:44Z,2015-08-04T14:26:30Z,9,3.459
smiv,1142264,2015-08-04T15:22:34Z,2015-08-04T15:52:34Z,30,1.962
smiv,1142265,2015-08-04T15:52:34Z,2015-08-04T16:18:08Z,25,11.389
smiv,1142266,2015-08-04T16:50:52Z,2015-08-04T17:20:52Z,30,7.393
smiv,1142267,2015-08-04T17:20:52Z,2015-08-04T17:50:52Z,30,5.861
smiv,1142268,2015-08-04T17:50:52Z,2015-08-04T18:20:52Z,30,11.398
smiv,1142269,2015-08-04T18:20:52Z,2015-08-04T18:50:52Z,30,18.649
smiv,1142270,2015-08-04T18:50:52Z,2015-08-04T19:20:52Z,30,24.501
smiv,1142271,2015-08-04T19:20:52Z,2015-08-04T19:50:52Z,30,8.909
smiv,1142272,2015-08-04T19:50:52Z,2015-08-04T20:20:52Z,30,9.191
smiv,1142273,2015-08-04T20:20:52Z,2015-08-04T20:39:12Z,18,12.429
smiv,1142274,2015-08-05T07:25:14Z,2015-08-05T07:55:14Z,30,12.744
smiv,1142275,2015-08-05T07:55:14Z,2015-08-05T08:25:14Z,30,8.39
smiv,1142276,2015-08-05T08:25:14Z,2015-08-05T08:55:14Z,30,4.246
smiv,1142277,2015-08-05T08:55:14Z,2015-08-05T09:25:14Z,30,21.644
smiv,1142278,2015-08-05T09:25:14Z,2015-08-05T09:33:56Z,8,9.698
smiv,1142279,2015-08-05T10:29:36Z,2015-08-05T10:46:00Z,16,9.068
smiv,1142280,2015-08-05T11:38:42Z,2015-08-05T12:08:42Z,30,17.276
smiv,1142281,2015-08-05T12:08:42Z,2015-08-05T12:27:12Z,18,13.992
smiv,1142282,2015-08-05T13:04:28Z,2015-08-05T13:34:28Z,30,8.051
smiv,1142283,2015-08-05T13:34:28Z,2015-08-05T14:04:28Z,30,27.441
smiv,1142284,2015-08-05T14:04:28Z,2015-08-05T14:34:28Z,30,14.759
smiv,1142285,2015-08-05T14:34:28Z,2015-08-05T14:53:28Z,19,0.931
smiv,1142286,2015-08-05T15:46:10Z,2015-08-05T16:16:10Z,30,18.731
smiv,1142287,2015-08-05T16:16:10Z,2015-08-05T16:46:10Z,30,16.371
smiv,1142288,2015-08-05T16:46:10Z,2015-08-05T17:16:10Z,30,2.285
smiv,1142289,2015-08-05T17:16:10Z,2015-08-05T17:46:10Z,30,12.94
smiv,1142290,2015-08-05T17:46:10Z,2015-08-05T17:52:56Z,6,2.26
smiv,1142291,2015-08-06T07:17:32Z,2015-08-06T07:47:32Z,30,16.081
smiv,1142292,2015-08-06T07:47:32Z,2015-08-06T08:17:32Z,30,5.173
smiv,1142293,2015-08-06T08:17:32Z,2015-08-06T08:47:32Z,30,7.683
smiv,1142294,2015-08-06T08:47:32Z,2015-08-06T09:17:32Z,30,20.619
smiv,1142295,2015-08-06T09:17:32Z,2015-08-06T09:29:20Z,11,5.76
smiv,1142296,2015-08-06T12:54:50Z,2015-08-06T13:24:50Z,30,0.065
smiv,1142297,2015-08-06T13:24:50Z,2015-08-06T13:39:56Z,15,5.443
smiv,1142298,2015-08-06T14:31:56Z,2015-08-06T15:01:56Z,30,20.54
smiv,1142299,2015-08-06T15:01:56Z,2015-08-06T15:31:56Z,30,6.826
smiv,1142300,2015-08-06T15:31:56Z,2015-08-06T15:34:36Z,2,1.219
smiv,1142301,2015-08-06T15:56:52Z,2015-08-06T16:26:52Z,30,0.99
smiv,1142302,2015-08-06T16:26:52Z,2015-08-06T16:38:02Z,11,7.624
smiv,1142303,2015-08-06T17:54:16Z,2015-08-06T18:24:16Z,30,10.334
smiv,1142304,2015-08-06T18:24:16Z,2015-08-06T18:54:16Z,30,24.038
smiv,1142305,2015-08-06T18:54:16Z,2015-08-06T19:24:16Z,30,11.472
smiv,1142306,2015-08-06T19:24:16Z,2015-08-06T19:54:16Z,30,4.403
smiv,1142307,2015-08-06T19:54:16Z,2015-08-06T20:24:16Z,30,12.792
smiv,1142308,2015-08-06T20:24:16Z,2015-08-06T20:26:00Z,1,5.281
smiv,1142309,2015-08-07T07:20:22Z,2015-08-07T07:50:22Z,30,18.069
smiv,1142310,2015-08-07T07:50:22Z,2015-08-07T07:58:20Z,7,4.023
smiv,1142311,2015-08-07T08:45:32Z,2015-08-07T09:15:32Z,30,9.534
smiv,1142312,2015-08-07T09:15:32Z,2015-08-07T09:41:16Z,25,22.626
smiv,1142313,2015-08-07T11:24:28Z,2015-08-07T11:54:28Z,30,13.835
smiv,1142314,2015-08-07T11:54:28Z,2015-08-07T12:24:28Z,30,21.703
smiv,1142315,2015-08-07T12:24:28Z,2015-08-07T12:54:28Z,30,0.893
smiv,1142316,2015-08-07T12:54:28Z,2015-08-07T12:58:56Z,4,0.49
smiv,1142317,2015-08-07T13:23:44Z,2015-08-07T13:53:44Z,30,7.227
smiv,1142318,2015-08-07T13:53:44Z,2015-08-07T14:23:44Z,30,27.017
smiv,1142319,2015-08-07T14:23:44Z,2015-08-07T14:40:20Z,16,14.129
smiv,1142320,2015-08-07T16:01:26Z,2015-08-07T16:31:26Z,30,17.324
smiv,1142321,2015-08-07T16:31:26Z,2015-08-07T17:01:26Z,30,8.388
smiv,1142322,2015-08-07T17:01:26Z,2015-08-07T17:13:12Z,11,1.135
smiv,1142323,2015-08-08T07:16:20Z,2015-08-08T07:46:20Z,30,5.616
smiv,1142324,2015-08-08T07:46:20Z,2015-08-08T08:16:20Z,30,22.079
smiv,1142325,2015-08-08T08:16:20Z,2015-08-08T08:46:20Z,30,4.412
